Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age_years,total_kids,total_amt_spent,total_num_purchases,tenure_in_days,education_level,living_status,has_kids,family_size
34043.0,97,20,2,14,3,0,10,1,2,0,2,9.0,0,0,0,0,0,0,0,44.0,1,49.0,5.0,3048,0,1,1,3
57811.0,49,545,7,114,37,21,78,5,7,2,11,5.0,0,1,0,0,0,0,0,56.0,1,802.0,25.0,3171,0,1,1,3
78569.0,14,558,79,622,207,175,95,1,4,6,4,1.0,0,0,1,0,0,0,1,76.0,0,1736.0,15.0,2931,0,1,0,2
7500.0,5,6,5,4,13,4,25,4,2,1,3,6.0,0,0,0,0,0,0,0,44.0,2,57.0,10.0,3350,0,0,1,3
51381.5,37,39,1,9,2,0,8,0,1,0,1,1.0,0,0,0,0,0,0,0,51.0,1,59.0,2.0,3250,0,1,1,3
94384.0,62,1111,24,790,160,45,172,0,5,8,5,2.0,0,1,1,1,0,0,1,69.0,0,2302.0,18.0,3253,0,1,0,2
23148.0,83,4,6,8,6,3,10,1,2,0,3,7.0,0,0,0,0,0,0,0,37.0,0,37.0,6.0,2932,1,1,0,2
44267.0,48,183,5,65,3,5,49,5,5,2,4,9.0,0,0,0,0,0,0,0,52.0,2,310.0,16.0,3290,0,0,1,3
71626.0,94,546,72,376,94,145,72,1,5,5,8,3.0,0,1,0,0,0,0,0,43.0,0,1305.0,19.0,3701,0,1,0,2
60894.0,61,606,7,155,10,0,54,5,10,3,8,7.0,0,0,0,0,0,0,0,56.0,1,832.0,26.0,3167,0,1,1,3
50200.0,70,266,6,51,8,6,64,6,7,1,5,8.0,0,0,0,0,0,0,0,46.0,2,401.0,19.0,3283,0,1,1,4
81051.0,43,1142,29,249,38,29,14,1,5,5,12,2.0,0,1,1,0,0,0,0,57.0,0,1501.0,23.0,2838,0,1,0,2
65169.0,23,1074,0,69,0,0,46,1,10,4,13,6.0,1,0,1,1,1,0,1,40.0,0,1189.0,28.0,2967,0,1,0,2
59868.0,37,771,51,154,54,10,154,7,11,2,12,6.0,0,0,0,0,0,0,0,50.0,1,1194.0,32.0,3143,0,1,1,3
65695.0,50,371,32,189,0,58,6,2,5,4,10,4.0,0,0,0,0,0,0,0,62.0,1,656.0,21.0,2950,0,1,1,3
64857.0,78,556,14,717,210,0,43,1,7,5,10,4.0,0,0,0,0,0,0,0,66.0,0,1540.0,23.0,3384,0,0,0,1
45143.0,74,202,5,74,11,5,14,3,6,1,5,7.0,0,0,0,0,0,0,0,57.0,1,311.0,15.0,3108,0,1,1,3
74805.0,14,209,162,209,41,162,37,5,4,7,10,2.0,0,0,0,0,0,0,0,67.0,1,820.0,26.0,3184,1,1,1,3
59060.0,77,35,40,111,36,40,12,3,3,1,7,4.0,0,0,0,0,0,0,0,33.0,1,274.0,14.0,2676,1,1,1,3
27238.0,39,37,0,17,0,0,3,3,3,0,3,9.0,0,0,0,0,0,0,0,60.0,2,57.0,9.0,3236,0,0,1,3
47009.0,89,171,45,73,59,10,90,4,3,2,8,4.0,0,0,0,0,0,0,0,57.0,1,448.0,17.0,3336,0,1,1,3
46094.0,62,12,2,20,3,2,5,1,1,0,3,7.0,0,0,0,0,0,0,0,49.0,2,44.0,5.0,2702,1,1,1,4
40321.0,59,44,4,21,6,0,27,2,3,0,3,7.0,0,0,0,0,0,0,0,50.0,2,102.0,8.0,3136,0,1,1,4
37235.0,68,20,2,9,4,6,20,1,1,1,2,4.0,0,0,0,0,0,0,0,38.0,1,61.0,5.0,2979,0,1,1,3
81843.0,13,779,86,537,34,69,138,1,5,9,12,3.0,0,0,0,0,0,0,0,62.0,0,1643.0,27.0,3234,0,1,0,2
46692.0,37,170,6,97,24,12,88,3,6,1,5,6.0,0,0,0,0,0,0,0,64.0,1,397.0,15.0,3189,0,1,1,3
77382.0,36,491,48,231,112,105,134,2,5,7,12,1.0,0,0,1,0,0,0,0,54.0,1,1121.0,26.0,2799,0,1,1,3
37774.0,28,173,8,107,7,2,176,4,7,2,3,9.0,1,0,0,0,0,1,1,45.0,2,473.0,16.0,3643,0,0,1,3
18393.0,2,7,10,13,16,0,4,2,3,0,3,8.0,0,0,0,0,0,0,0,48.0,1,50.0,8.0,2893,1,1,1,3
72828.0,17,1205,0,235,19,14,205,6,6,3,13,7.0,0,0,0,0,0,0,0,60.0,1,1678.0,28.0,3301,0,1,1,3
24711.0,86,10,7,25,6,3,7,1,3,0,3,7.0,0,0,0,0,0,0,0,40.0,0,58.0,7.0,2873,0,1,0,2
45503.0,54,97,4,44,6,1,18,1,3,1,4,5.0,0,0,0,0,0,0,0,47.0,1,170.0,9.0,3078,0,1,1,3
6560.0,2,67,11,26,4,3,262,0,1,0,1,6.0,0,0,0,0,0,0,0,40.0,0,373.0,2.0,3000,0,0,0,1
71604.0,3,345,53,528,98,75,97,1,8,3,5,4.0,1,0,0,0,0,0,1,77.0,0,1196.0,17.0,3025,0,1,0,2
27244.0,84,6,5,17,3,24,46,2,2,2,2,7.0,0,0,0,0,0,0,0,43.0,1,101.0,8.0,2797,0,1,1,3
48752.0,8,73,57,100,71,15,0,5,6,1,5,9.0,0,0,0,0,0,0,1,53.0,2,316.0,17.0,3365,0,1,1,4
71434.0,4,711,36,217,172,96,168,3,7,4,7,4.0,0,1,0,1,0,0,0,60.0,1,1400.0,21.0,3085,0,1,1,3
90842.0,57,774,70,118,182,187,93,1,4,9,13,1.0,0,0,0,0,0,0,0,74.0,0,1424.0,27.0,3136,0,0,0,1
88097.0,24,163,0,480,0,126,75,1,6,5,8,9.0,0,1,1,1,0,0,1,44.0,1,844.0,20.0,3481,0,1,1,3
51948.0,51,82,33,54,71,30,41,2,5,2,4,5.0,0,0,0,0,0,0,0,47.0,1,311.0,13.0,3086,0,1,1,3
71853.0,29,358,108,413,141,97,32,1,2,8,6,1.0,0,0,0,0,0,0,0,40.0,0,1149.0,17.0,3129,0,1,0,2
35876.0,13,66,2,40,4,3,14,1,3,1,3,6.0,0,0,0,0,0,0,0,39.0,0,129.0,8.0,2871,0,1,0,2
40049.0,23,13,6,7,0,3,3,1,1,0,3,6.0,0,0,0,0,0,0,0,70.0,1,32.0,5.0,3057,0,0,1,2
39660.0,36,139,13,78,20,13,36,3,7,1,3,9.0,0,0,0,0,0,0,1,40.0,1,299.0,14.0,3491,0,0,1,2
50127.0,88,274,0,21,4,6,15,1,5,1,6,6.0,0,1,0,0,0,0,0,60.0,1,320.0,13.0,2832,0,1,1,3
43263.0,2,262,6,61,0,10,102,3,5,2,6,5.0,0,0,0,0,0,0,0,45.0,1,441.0,16.0,3386,0,1,1,3
62845.0,3,1099,0,45,0,0,34,11,3,4,10,8.0,0,1,0,0,0,0,1,73.0,2,1178.0,28.0,3702,0,1,1,4
18929.0,15,32,0,8,23,4,18,1,1,0,4,6.0,0,0,0,0,0,0,0,32.0,0,85.0,6.0,3299,0,1,0,2
24367.0,58,2,4,2,0,11,5,1,1,0,2,9.0,0,0,0,0,0,0,0,40.0,1,24.0,4.0,3267,1,0,1,2
33249.0,11,6,10,21,19,14,42,2,2,1,3,6.0,0,0,0,0,0,0,0,47.0,1,112.0,8.0,3295,0,0,1,2
26887.0,27,6,7,4,3,4,6,1,1,0,3,6.0,0,0,0,0,0,0,0,63.0,1,30.0,5.0,3071,1,1,1,3
50150.0,32,135,46,92,65,61,11,2,5,2,7,5.0,0,0,0,0,0,0,0,39.0,0,410.0,16.0,3175,0,1,0,2
62061.0,12,641,7,84,0,30,38,3,10,4,7,6.0,0,1,0,0,0,0,0,46.0,1,800.0,24.0,3103,0,1,1,3
85696.0,88,714,76,395,116,0,12,1,4,6,9,1.0,0,0,0,0,0,0,1,60.0,0,1313.0,20.0,3282,0,0,0,1
76542.0,91,794,73,573,0,29,14,1,4,8,10,2.0,0,0,0,0,0,0,0,66.0,0,1483.0,23.0,3257,0,1,0,2
70515.0,12,420,0,452,182,64,140,1,6,6,4,2.0,0,0,0,0,0,0,1,29.0,0,1258.0,17.0,3052,0,0,0,1
18227.0,21,1,2,7,4,3,11,1,0,1,2,8.0,0,0,0,0,0,0,0,35.0,1,28.0,4.0,3488,0,1,1,3
69139.0,23,86,12,75,33,15,6,1,4,1,5,4.0,0,0,0,0,0,0,0,57.0,1,227.0,11.0,2954,0,1,1,3
69109.0,10,823,25,459,124,29,95,1,6,6,7,4.0,0,0,1,0,0,0,1,40.0,0,1555.0,20.0,3457,0,1,0,2
69627.0,35,231,161,215,171,30,53,2,8,2,11,5.0,0,0,0,0,0,0,0,60.0,1,861.0,23.0,3270,0,0,1,2
38136.0,69,8,15,27,0,20,33,2,3,1,2,8.0,1,0,0,0,0,0,0,44.0,1,103.0,8.0,3234,0,1,1,3
62159.0,68,182,17,259,77,70,29,1,6,2,10,4.0,0,0,0,0,0,0,0,76.0,0,634.0,19.0,2863,0,0,0,1
80695.0,85,557,129,984,193,37,18,1,5,8,5,2.0,0,0,0,0,0,0,0,59.0,0,1918.0,19.0,2983,0,0,0,1
33316.0,34,79,1,31,4,4,12,3,2,1,4,6.0,0,0,0,0,0,0,0,51.0,2,131.0,10.0,3246,0,0,1,3
58554.0,55,368,24,68,38,0,88,6,8,2,6,7.0,0,0,0,0,0,0,0,54.0,2,586.0,22.0,3442,0,1,1,4
17256.0,10,6,4,14,8,8,22,2,2,1,2,8.0,1,0,0,0,0,0,0,30.0,1,62.0,7.0,3019,1,1,1,3
53034.0,30,160,15,196,15,11,50,8,6,1,7,8.0,0,0,0,0,0,0,0,48.0,2,447.0,22.0,3196,0,0,1,3
52203.0,36,488,21,238,56,108,28,1,8,7,11,6.0,0,0,0,0,0,0,0,72.0,0,939.0,27.0,3499,1,1,0,2
59601.0,14,691,7,69,0,7,23,4,2,2,7,8.0,0,1,0,0,0,0,0,45.0,1,797.0,15.0,3140,1,0,1,2
75154.0,79,543,10,205,160,143,82,1,6,3,6,3.0,0,0,0,0,0,0,1,64.0,1,1143.0,16.0,3612,0,0,1,2
47025.0,52,254,7,108,20,0,26,3,6,3,5,6.0,0,0,0,0,0,0,0,46.0,1,415.0,17.0,3154,0,0,1,2
37971.0,97,5,4,10,2,2,7,1,1,0,3,8.0,0,0,0,0,0,0,0,49.0,1,30.0,5.0,3017,0,1,1,3
41335.0,24,112,19,21,16,14,5,3,4,1,4,7.0,0,0,0,0,0,0,0,54.0,1,187.0,12.0,2986,0,0,1,2
67267.0,0,134,11,59,15,2,30,1,3,2,5,2.0,0,0,0,0,0,0,0,64.0,1,251.0,11.0,2848,0,1,1,3
57338.0,96,143,6,52,11,8,17,2,4,1,5,5.0,0,0,0,0,0,0,0,47.0,1,237.0,12.0,2862,0,0,1,2
50523.0,89,51,4,24,4,7,1,2,2,0,4,6.0,0,0,0,0,0,0,0,62.0,2,91.0,8.0,2987,1,1,1,4
35791.0,94,27,0,5,0,0,3,2,1,0,3,8.0,0,0,0,0,0,0,0,57.0,3,35.0,6.0,3190,0,0,1,4
50611.0,98,459,0,24,6,0,4,6,4,5,7,6.0,0,1,0,0,0,0,0,62.0,1,493.0,22.0,3611,0,0,1,2
56242.0,72,689,8,167,11,8,88,5,8,4,11,6.0,0,0,0,0,0,0,0,53.0,1,971.0,28.0,3284,0,1,1,3
48904.0,1,283,10,38,0,13,27,4,7,2,4,8.0,0,0,0,0,0,0,0,62.0,1,371.0,17.0,3669,0,0,1,2
56243.0,26,347,0,35,4,3,7,6,4,2,8,5.0,0,0,0,0,0,0,0,47.0,3,396.0,20.0,2982,0,0,1,4
21355.0,5,5,13,14,0,5,31,2,2,1,2,6.0,1,0,0,0,0,0,1,37.0,1,68.0,7.0,3114,0,1,1,3
57420.0,22,280,0,18,0,0,24,3,5,1,6,7.0,0,1,0,0,0,0,0,51.0,1,322.0,15.0,3170,0,1,1,3
51381.5,39,187,5,65,26,20,14,2,4,2,6,5.0,0,0,0,0,0,0,0,52.0,1,317.0,14.0,3342,0,1,1,3
46390.0,56,95,14,64,2,9,38,1,4,2,3,7.0,0,0,0,0,0,0,0,67.0,1,222.0,10.0,2856,0,0,1,2
54342.0,74,84,10,34,11,10,28,4,3,1,4,6.0,0,0,0,0,0,0,0,66.0,2,177.0,12.0,3280,1,1,1,4
51381.5,87,19,4,12,2,2,6,1,1,0,3,5.0,0,0,0,0,0,0,0,64.0,2,45.0,5.0,3643,0,1,1,4
51381.5,49,5,1,9,2,0,4,1,1,0,2,7.0,0,0,0,0,0,0,0,58.0,2,21.0,4.0,2646,1,0,1,3
20895.0,24,18,3,17,3,0,4,1,2,0,3,9.0,0,0,0,0,0,0,0,49.0,1,45.0,6.0,3550,0,1,1,3
92344.0,9,992,24,694,51,19,119,0,5,10,5,1.0,1,0,1,0,0,0,0,74.0,0,1899.0,20.0,2966,0,1,0,2
51381.5,17,25,1,13,0,0,3,1,1,0,3,7.0,0,0,0,0,0,0,0,50.0,1,42.0,5.0,2947,0,1,1,3
26907.0,10,9,1,7,0,3,2,2,1,0,3,7.0,0,0,0,0,0,0,0,46.0,2,22.0,6.0,3114,1,1,1,4
44964.0,35,19,1,17,2,0,2,1,1,0,3,8.0,0,0,0,0,0,0,0,42.0,2,41.0,5.0,3361,0,1,1,4
75507.0,56,709,93,374,104,80,80,1,8,6,6,3.0,0,0,0,0,0,0,0,43.0,0,1440.0,21.0,2945,0,1,0,2
53761.0,7,158,0,76,13,7,71,6,4,4,3,5.0,0,0,0,0,0,0,0,50.0,2,325.0,17.0,3032,0,1,1,4
22682.0,51,10,14,29,4,2,36,3,2,1,4,4.0,0,0,0,0,0,0,0,49.0,1,95.0,10.0,3277,0,1,1,3
38887.0,17,25,1,13,0,0,3,1,1,0,3,7.0,0,0,0,0,0,0,0,50.0,1,42.0,5.0,2947,0,1,1,3
41658.0,30,8,4,12,15,4,29,2,1,1,2,4.0,0,0,0,0,0,0,0,47.0,2,72.0,6.0,3457,1,0,1,3
29791.0,21,14,0,6,0,0,0,2,2,0,3,5.0,0,0,0,0,0,0,0,50.0,1,20.0,7.0,2846,0,1,1,3
63915.0,2,622,7,115,30,0,15,2,6,3,12,5.0,0,0,0,0,0,0,0,66.0,2,789.0,23.0,3135,0,1,1,4
39996.0,85,11,0,3,0,0,1,1,1,0,2,6.0,0,0,0,0,0,0,0,48.0,2,15.0,4.0,2839,0,0,1,3
26759.0,65,25,3,16,8,5,2,2,2,1,3,6.0,0,0,0,0,0,0,0,50.0,1,59.0,8.0,2798,0,0,1,2
63841.0,64,635,15,100,20,7,131,1,9,3,9,6.0,0,0,0,0,0,0,0,54.0,1,908.0,22.0,3235,0,0,1,2
51039.0,11,100,64,79,65,0,109,2,6,2,4,7.0,0,0,0,0,0,0,0,53.0,2,417.0,14.0,3426,0,1,1,4
60544.0,92,201,2,43,3,5,35,4,5,1,5,6.0,0,0,0,0,0,0,0,61.0,2,289.0,15.0,3474,0,1,1,4
65685.0,54,642,14,49,0,7,57,1,9,2,9,5.0,0,0,0,0,0,0,0,50.0,1,769.0,21.0,2893,0,1,1,3
37716.0,4,97,1,41,6,2,41,2,4,1,3,7.0,0,0,0,0,0,0,0,69.0,1,188.0,10.0,2870,0,1,1,3
36864.0,53,204,5,39,17,0,89,3,5,2,4,8.0,0,0,0,0,0,0,1,65.0,1,354.0,14.0,3486,0,0,1,2
44511.0,39,513,7,133,46,14,14,6,8,4,8,8.0,0,0,0,0,0,0,0,52.0,1,727.0,26.0,3367,0,1,1,3
36947.0,49,88,3,21,4,1,29,4,3,0,4,9.0,0,0,0,0,0,0,0,55.0,2,146.0,11.0,3522,0,1,1,4
47352.0,70,172,12,112,8,0,15,4,6,1,5,7.0,0,0,0,0,0,0,0,71.0,1,319.0,16.0,3038,0,1,1,3
67087.0,40,329,35,222,130,35,43,2,7,5,8,4.0,0,0,0,0,0,0,0,69.0,1,794.0,22.0,2995,0,1,1,3
57045.0,40,296,13,104,11,13,17,3,4,2,9,3.0,0,0,0,0,0,0,0,72.0,1,454.0,18.0,3490,0,1,1,3
36957.0,43,100,2,16,2,1,31,4,3,2,2,9.0,0,0,0,0,0,0,1,69.0,2,152.0,11.0,3551,0,0,1,3
69389.0,17,422,7,238,69,46,15,1,7,2,12,4.0,0,0,0,0,0,0,0,45.0,1,797.0,22.0,3440,0,1,1,3
80134.0,40,1218,16,272,104,0,80,2,5,3,6,6.0,0,1,1,1,0,0,1,50.0,1,1690.0,16.0,3206,0,1,1,3
43142.0,84,5,1,7,2,1,4,1,1,0,2,7.0,0,0,0,0,0,0,0,53.0,2,20.0,4.0,2932,0,1,1,4
80589.0,25,507,93,520,242,40,26,1,5,10,5,1.0,0,0,0,1,0,0,1,78.0,0,1428.0,21.0,2959,0,1,0,2
34412.0,62,52,12,50,4,36,55,3,5,0,3,9.0,0,0,0,0,0,0,0,32.0,1,209.0,11.0,3302,0,0,1,2
57537.0,83,191,56,139,51,8,100,4,4,3,8,4.0,0,0,0,0,0,0,0,43.0,1,545.0,19.0,3067,0,0,1,2
22634.0,47,2,23,11,8,6,46,1,2,1,2,8.0,0,0,0,0,0,0,0,56.0,0,96.0,6.0,3330,1,1,0,2
51315.0,45,68,28,39,16,30,41,1,2,2,5,2.0,0,0,0,0,0,0,0,74.0,0,222.0,10.0,2927,0,1,0,2
36026.0,34,20,4,10,6,4,17,2,2,0,3,6.0,0,0,0,0,0,0,0,50.0,3,61.0,7.0,2906,0,1,1,5
24639.0,3,20,3,16,0,4,1,3,2,0,4,6.0,0,0,0,0,0,0,0,49.0,2,44.0,9.0,2953,0,1,1,4
34578.0,1,7,0,1,0,0,0,1,1,0,2,6.0,0,0,0,0,0,0,0,50.0,3,8.0,4.0,2673,0,1,1,5
65704.0,18,279,172,74,38,8,246,1,2,10,10,1.0,0,0,0,0,0,0,0,50.0,0,817.0,23.0,3060,1,0,0,1
63810.0,45,977,12,253,16,12,101,4,4,3,12,8.0,0,1,0,0,0,0,0,56.0,1,1371.0,23.0,3396,0,0,1,2
54132.0,81,30,1,8,0,0,3,1,1,0,3,7.0,0,0,0,0,0,0,0,53.0,1,42.0,5.0,2934,0,1,1,3
18690.0,77,6,1,7,23,4,19,1,1,1,2,8.0,0,0,0,0,0,0,0,63.0,0,60.0,5.0,3349,0,1,0,2
28164.0,23,3,18,26,11,8,12,3,2,0,4,7.0,0,0,0,0,0,0,0,52.0,1,78.0,9.0,3251,0,1,1,3
34596.0,48,14,0,2,0,0,7,1,1,0,2,8.0,0,0,0,0,0,0,0,48.0,1,23.0,4.0,3243,0,1,1,3
43269.0,61,10,1,7,0,0,1,1,1,0,2,8.0,0,0,0,0,0,0,0,50.0,1,19.0,4.0,3087,0,1,1,3
38741.0,60,7,10,17,8,6,13,2,2,0,3,7.0,0,0,0,0,0,0,0,64.0,2,61.0,7.0,2892,1,0,1,3
31907.0,75,33,87,64,175,16,74,1,6,1,6,7.0,0,0,0,0,0,0,0,50.0,0,449.0,14.0,3253,0,0,0,1
27100.0,64,12,0,13,2,0,10,1,1,0,3,7.0,0,0,0,0,0,0,0,39.0,1,37.0,5.0,3222,0,1,1,3
31163.0,54,2,3,10,11,2,10,1,1,0,3,6.0,0,0,0,0,0,0,0,49.0,1,38.0,5.0,2937,1,0,1,2
92533.0,84,693,21,118,110,147,42,1,6,5,11,2.0,0,0,1,1,0,0,0,37.0,0,1131.0,23.0,2993,0,1,0,2
34853.0,75,9,3,15,2,3,2,2,2,0,3,6.0,0,0,0,0,0,0,0,49.0,2,34.0,7.0,2989,0,0,1,3
70844.0,16,129,26,67,3,67,2,5,6,1,5,7.0,0,0,0,0,0,0,0,55.0,2,294.0,17.0,3043,0,0,1,3
31086.0,79,16,2,11,3,0,16,2,1,1,2,8.0,1,0,0,0,0,0,0,43.0,2,48.0,6.0,3251,1,1,1,4
60544.0,92,201,2,43,3,5,35,4,5,1,5,6.0,0,0,0,0,0,0,0,61.0,2,289.0,15.0,3474,0,1,1,4
20491.0,16,5,4,5,4,2,10,1,0,1,2,7.0,0,0,0,0,0,0,0,36.0,0,30.0,4.0,3321,1,1,0,2
42523.0,96,14,36,11,3,26,35,1,1,1,4,2.0,0,0,0,0,0,0,0,58.0,0,125.0,7.0,2868,0,1,0,2
39922.0,30,29,12,59,19,1,36,2,3,0,4,8.0,0,0,0,0,0,0,0,39.0,1,156.0,9.0,3301,0,1,1,3
33402.0,60,26,2,19,10,5,8,3,2,1,3,8.0,0,0,0,0,0,0,0,70.0,2,70.0,9.0,3147,0,1,1,4
36408.0,11,9,1,4,3,2,3,1,1,0,2,6.0,0,0,0,0,0,0,0,73.0,2,22.0,4.0,3082,0,1,1,4
21645.0,75,14,0,23,4,5,19,3,3,0,3,9.0,0,0,0,0,0,0,1,43.0,1,65.0,9.0,3643,0,1,1,3
78427.0,36,972,19,595,180,26,138,3,3,7,10,3.0,0,0,0,1,0,0,1,74.0,0,1930.0,23.0,3414,0,0,0,1
82657.0,71,966,168,672,246,105,126,1,7,5,10,4.0,0,1,0,1,0,0,0,76.0,0,2283.0,23.0,3076,0,1,0,2
51876.0,88,99,27,102,28,48,6,1,2,2,8,1.0,0,0,0,0,0,0,0,64.0,0,310.0,13.0,3058,0,1,0,2
78041.0,93,482,35,553,72,160,17,1,4,4,9,2.0,0,0,0,0,0,0,0,51.0,0,1319.0,18.0,3361,1,1,0,2
52852.0,93,714,8,99,11,0,47,4,10,7,5,8.0,1,0,0,0,0,0,0,65.0,1,879.0,26.0,3700,0,1,1,3
70038.0,54,587,54,348,71,54,130,1,4,4,8,2.0,0,0,0,0,0,0,0,40.0,0,1244.0,17.0,3048,0,1,0,2
69401.0,41,399,27,159,58,8,39,4,4,4,5,2.0,0,0,0,0,0,0,0,49.0,1,690.0,17.0,2899,1,1,1,3
46053.0,46,56,10,92,19,7,25,3,3,2,4,5.0,0,0,0,0,0,0,0,50.0,1,209.0,12.0,3298,0,1,1,3
77343.0,28,227,151,573,98,54,31,1,3,4,9,1.0,0,0,0,0,0,0,0,57.0,0,1134.0,17.0,2732,0,1,0,2
73892.0,40,703,102,601,0,58,43,1,3,11,8,1.0,0,0,0,0,0,0,1,69.0,0,1507.0,23.0,3029,0,0,0,1
40304.0,82,37,0,17,0,0,3,1,2,0,3,7.0,0,0,0,0,0,0,0,55.0,1,57.0,6.0,3073,0,0,1,2
32727.0,38,167,13,180,86,13,70,2,7,3,5,8.0,0,0,0,0,0,0,0,57.0,0,529.0,17.0,3471,0,1,0,2
68695.0,3,458,81,356,106,50,40,1,4,4,7,2.0,0,0,0,0,0,0,0,53.0,0,1091.0,16.0,2805,0,1,0,2
43300.0,87,91,3,52,2,1,31,3,4,0,4,8.0,0,0,0,0,0,0,1,51.0,1,180.0,11.0,3425,0,0,1,2
26290.0,49,15,8,16,11,5,22,4,2,0,4,6.0,0,0,0,0,0,0,0,50.0,2,77.0,10.0,3011,0,1,1,4
93790.0,16,1302,68,731,89,114,45,0,6,7,12,2.0,0,1,1,1,0,0,1,52.0,0,2349.0,25.0,2645,0,0,0,1
38410.0,65,153,64,123,116,64,14,2,5,2,9,6.0,0,0,0,0,0,0,1,48.0,0,534.0,18.0,3454,0,1,0,2
64866.0,9,508,5,21,7,5,10,4,7,3,7,5.0,0,1,0,0,0,0,0,72.0,1,556.0,21.0,2955,0,0,1,2
57957.0,24,290,59,177,77,5,29,7,4,6,8,3.0,0,0,0,0,0,1,0,63.0,1,637.0,25.0,3115,0,1,1,3
46015.0,25,38,0,2,0,0,6,1,1,0,3,7.0,1,0,0,0,1,0,0,67.0,2,46.0,5.0,2878,0,1,1,4
16531.0,43,2,13,6,7,5,11,3,3,0,3,7.0,0,0,0,0,0,0,0,44.0,1,44.0,9.0,2812,0,1,1,3
28072.0,10,30,0,10,2,0,5,1,1,0,3,7.0,0,0,0,0,0,0,0,36.0,1,47.0,5.0,3127,0,1,1,3
49476.0,29,386,23,95,54,41,196,4,2,11,5,2.0,0,0,0,0,0,0,0,59.0,1,795.0,22.0,3175,0,0,1,2
50725.0,45,443,10,75,0,10,48,4,8,1,8,8.0,0,0,0,0,0,0,0,69.0,1,586.0,21.0,3302,0,1,1,3
83844.0,57,901,31,345,75,31,191,1,4,4,11,1.0,0,0,1,0,0,0,0,70.0,0,1574.0,20.0,3007,0,1,0,2
41145.0,20,9,0,3,0,0,1,1,0,0,3,3.0,0,0,0,0,0,0,0,72.0,2,13.0,4.0,2767,0,1,1,4
67419.0,29,846,84,352,91,56,42,4,9,4,8,5.0,0,0,0,0,0,0,0,52.0,1,1471.0,25.0,3330,0,1,1,3
23162.0,82,8,3,9,19,4,22,3,1,1,3,6.0,0,0,0,0,0,0,0,52.0,2,65.0,8.0,2991,1,1,1,4
34380.0,68,72,7,58,13,1,24,4,4,1,3,8.0,0,0,0,0,0,0,0,45.0,1,175.0,12.0,3310,0,1,1,3
34704.0,65,29,0,5,0,1,5,1,1,0,3,5.0,0,0,0,0,0,0,0,56.0,1,40.0,5.0,3229,0,0,1,2
94871.0,99,169,24,553,188,0,144,1,8,5,4,7.0,0,1,1,0,0,0,1,53.0,2,1078.0,18.0,3703,0,1,1,4
65148.0,9,460,35,422,33,12,153,2,6,6,7,4.0,0,0,0,0,0,0,0,64.0,1,1115.0,21.0,3391,0,1,1,3
39898.0,20,69,8,26,12,7,12,2,3,0,4,7.0,0,0,0,0,0,0,0,68.0,1,134.0,9.0,3010,0,1,1,3
64857.0,78,556,14,717,210,0,43,1,7,5,10,4.0,0,0,0,0,0,0,0,66.0,0,1540.0,23.0,3384,0,0,0,1
59892.0,26,73,0,13,0,1,0,1,2,1,3,3.0,0,0,0,0,0,0,0,52.0,1,87.0,7.0,3304,0,1,1,3
41020.0,68,112,1,54,7,7,36,1,3,2,4,3.0,0,0,0,0,0,0,0,35.0,0,217.0,10.0,3045,0,0,0,1
57072.0,79,944,0,60,0,0,30,2,7,5,13,5.0,1,0,0,0,0,0,0,61.0,1,1034.0,27.0,2957,0,1,1,3
60474.0,25,265,199,303,234,9,170,7,10,2,12,7.0,0,0,0,0,0,0,0,43.0,1,1180.0,31.0,3342,0,0,1,2
62807.0,83,526,28,135,10,21,99,3,5,3,12,5.0,0,0,0,0,0,0,0,62.0,1,819.0,23.0,3468,0,1,1,3
19414.0,32,2,3,12,3,5,7,1,1,0,3,8.0,0,0,0,0,0,0,0,41.0,1,32.0,5.0,3057,1,1,1,3
19107.0,49,2,4,9,10,5,16,2,1,0,3,7.0,0,0,0,0,0,0,0,42.0,1,46.0,6.0,3112,0,1,1,3
75484.0,50,378,97,259,197,194,34,2,7,3,6,4.0,0,0,0,0,0,0,0,46.0,1,1159.0,18.0,3673,1,1,1,3
70379.0,84,553,25,142,65,67,8,3,6,3,13,4.0,0,0,0,0,0,0,0,46.0,1,860.0,25.0,3284,0,0,1,2
79419.0,96,751,127,687,20,15,31,1,4,6,4,2.0,0,0,0,0,0,0,0,52.0,0,1631.0,15.0,2808,0,1,0,2
64014.0,56,406,0,30,0,0,8,7,8,2,5,7.0,0,0,0,1,0,0,0,76.0,3,444.0,22.0,2702,0,1,1,5
76998.0,85,1449,89,161,69,35,107,2,11,8,8,6.0,0,0,1,0,0,0,0,67.0,1,1910.0,29.0,3041,0,1,1,3
49854.0,63,123,17,171,39,0,30,5,6,2,5,6.0,0,0,0,0,0,0,0,50.0,1,380.0,18.0,3062,0,1,1,3
60585.0,17,267,42,309,55,42,21,10,7,4,9,5.0,0,0,0,0,0,0,1,51.0,2,736.0,30.0,3171,0,1,1,4
42873.0,11,209,0,40,3,2,15,4,6,1,4,8.0,0,0,0,0,0,0,0,72.0,2,269.0,15.0,3325,0,0,1,3
